root_x,root_y,root_z,root_qx,root_qy,root_qz,root_qw,LB_wheel_yaw_joint,LB_wheel_pitch_joint,RB_wheel_yaw_joint,RB_wheel_pitch_joint,knee_joint,leg_joint,waist_pitch_joint,waist_yaw_joint,zarm_l1_joint,zarm_l2_joint,zarm_l3_joint,zarm_l4_joint,zarm_l5_joint,zarm_l6_joint,zarm_l7_joint,zarm_r1_joint,zarm_r2_joint,zarm_r3_joint,zarm_r4_joint,zarm_r5_joint,zarm_r6_joint,zarm_r7_joint,zhead_1_joint,zhead_2_joint
-2.042037487030029297e+00,-2.219042062759399414e+00,8.555852770805358887e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.961313962936401367e-02,-1.238785685359414246e-19,5.697588250041007996e-02,6.989429146051406860e-02,-7.120740413665771484e-02,2.085712701082229614e-01,-1.263686120510101318e-01,-4.249223172664642334e-01,4.877059161663055420e-02,-6.461271643638610840e-02,-1.804637610912322998e-01,-7.300201058387756348e-02,-1.827718913555145264e-01,-6.971280276775360107e-02,-3.527651429176330566e-01,-1.387066543102264404e-01,2.471821382641792297e-02,-9.945108741521835327e-02,6.916957348585128784e-02,4.785179719328880310e-02
-2.040567636489868164e+00,-2.218707323074340820e+00,8.563485741615295410e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,8.997208625078201294e-02,3.536362554786703916e-20,5.733482539653778076e-02,6.751206517219543457e-02,-7.046420872211456299e-02,2.086232006549835205e-01,-1.238909363746643066e-01,-4.260661900043487549e-01,5.147124826908111572e-02,-6.527969986200332642e-02,-1.806178390979766846e-01,-7.115129381418228149e-02,-1.818027496337890625e-01,-7.129324972629547119e-02,-3.522002696990966797e-01,-1.399727165699005127e-01,2.514820173382759094e-02,-9.812531620264053345e-02,7.176362723112106323e-02,4.810122027993202209e-02
-2.038999080657958984e+00,-2.218492507934570312e+00,8.564361333847045898e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.041108936071395874e-02,4.806911975668154424e-20,5.777382478117942810e-02,6.503517180681228638e-02,-6.969010084867477417e-02,2.092329561710357666e-01,-1.211612448096275330e-01,-4.270912110805511475e-01,5.438379943370819092e-02,-6.552477926015853882e-02,-1.807181537151336670e-01,-6.927107274532318115e-02,-1.790423840284347534e-01,-7.314152270555496216e-02,-3.512622416019439697e-01,-1.422858685255050659e-01,2.671479992568492889e-02,-9.650558233261108398e-02,7.398690283298492432e-02,4.824503138661384583e-02
-2.037000179290771484e+00,-2.217999219894409180e+00,8.583616018295288086e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.090138971805572510e-02,-1.882530725272682504e-19,5.826413258910179138e-02,6.426767259836196899e-02,-6.868546456098556519e-02,2.103331685066223145e-01,-1.194290295243263245e-01,-4.280776083469390869e-01,5.645208805799484253e-02,-6.568749994039535522e-02,-1.806531399488449097e-01,-6.698610633611679077e-02,-1.794154942035675049e-01,-7.224017381668090820e-02,-3.507957160472869873e-01,-1.419762969017028809e-01,2.663368918001651764e-02,-9.528163820505142212e-02,7.604756206274032593e-02,4.810160398483276367e-02
-2.034609079360961914e+00,-2.217164278030395508e+00,8.573570251464843750e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.125196188688278198e-02,9.529120656610878815e-21,5.861469730734825134e-02,6.138738989830017090e-02,-6.764788925647735596e-02,2.114738970994949341e-01,-1.174042299389839172e-01,-4.288053810596466064e-01,5.846618860960006714e-02,-6.570322066545486450e-02,-1.803899556398391724e-01,-6.522216647863388062e-02,-1.776049286127090454e-01,-7.409460097551345825e-02,-3.495256006717681885e-01,-1.438829451799392700e-01,2.763816900551319122e-02,-9.385335445404052734e-02,7.865281403064727783e-02,4.817217960953712463e-02
-2.031997680664062500e+00,-2.216201782226562500e+00,8.565987348556518555e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.106053411960601807e-02,-1.914253953145816922e-04,5.842327326536178589e-02,5.866388604044914246e-02,-6.649933010339736938e-02,2.126578688621520996e-01,-1.158701777458190918e-01,-4.295836091041564941e-01,6.054464727640151978e-02,-6.594279408454895020e-02,-1.802129447460174561e-01,-6.347947567701339722e-02,-1.764258444309234619e-01,-7.540601491928100586e-02,-3.486120104789733887e-01,-1.457653045654296875e-01,2.823435701429843903e-02,-9.247475117444992065e-02,8.035502582788467407e-02,4.811095446348190308e-02
-2.029314517974853516e+00,-2.215261936187744141e+00,8.564142584800720215e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.087554365396499634e-02,-3.764180873986333609e-04,5.823828279972076416e-02,5.680996924638748169e-02,-6.551314890384674072e-02,2.137075960636138916e-01,-1.135652437806129456e-01,-4.301637709140777588e-01,6.276521086692810059e-02,-6.609625369310379028e-02,-1.801172941923141479e-01,-6.206995993852615356e-02,-1.761646717786788940e-01,-7.613665610551834106e-02,-3.479039371013641357e-01,-1.468477249145507812e-01,2.846354991197586060e-02,-9.145891666412353516e-02,8.201387524604797363e-02,4.831161350011825562e-02
-2.027031421661376953e+00,-2.214770317077636719e+00,8.547899723052978516e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.090216457843780518e-02,-3.497968427836894989e-04,5.826490372419357300e-02,5.453257262706756592e-02,-6.447274982929229736e-02,2.153800278902053833e-01,-1.116289645433425903e-01,-4.308732450008392334e-01,6.457133591175079346e-02,-6.584879010915756226e-02,-1.801123470067977905e-01,-6.097839400172233582e-02,-1.750377565622329712e-01,-7.764998823404312134e-02,-3.469675481319427490e-01,-1.487216055393218994e-01,2.913320995867252350e-02,-9.066631644964218140e-02,8.446372300386428833e-02,4.836199060082435608e-02
-2.024410247802734375e+00,-2.213878631591796875e+00,8.497524261474609375e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.124122560024261475e-02,-1.748984141158871353e-05,5.860396474599838257e-02,4.927771911025047302e-02,-6.323787569999694824e-02,2.170377224683761597e-01,-1.088398098945617676e-01,-4.312610924243927002e-01,6.703409552574157715e-02,-6.571480631828308105e-02,-1.799869686365127563e-01,-6.067300960421562195e-02,-1.725375503301620483e-01,-7.871520519256591797e-02,-3.465445935726165771e-01,-1.509093791246414185e-01,3.087936714291572571e-02,-8.997128158807754517e-02,8.171969652175903320e-02,4.901570454239845276e-02
-2.021149158477783203e+00,-2.212516546249389648e+00,8.501029610633850098e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.127595275640487671e-02,-8.744920592107519042e-07,5.863869562745094299e-02,4.943041875958442688e-02,-6.215207651257514954e-02,2.184322625398635864e-01,-1.055761650204658508e-01,-4.318090081214904785e-01,6.982972472906112671e-02,-6.534799933433532715e-02,-1.801396012306213379e-01,-6.019566208124160767e-02,-1.718844920396804810e-01,-7.995086908340454102e-02,-3.463386595249176025e-01,-1.528727859258651733e-01,3.124528564512729645e-02,-8.967368304729461670e-02,8.424837887287139893e-02,4.936304315924644470e-02
-2.017446041107177734e+00,-2.210539579391479492e+00,8.501463532447814941e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.111804515123367310e-02,-1.587861188454553485e-04,5.848078429698944092e-02,4.927202686667442322e-02,-6.087885797023773193e-02,2.204255014657974243e-01,-1.026138439774513245e-01,-4.323190152645111084e-01,7.221514731645584106e-02,-6.463110446929931641e-02,-1.802304983139038086e-01,-5.970082432031631470e-02,-1.711643338203430176e-01,-8.105999976396560669e-02,-3.462642431259155273e-01,-1.548076719045639038e-01,3.165717422962188721e-02,-8.947187662124633789e-02,8.586910367012023926e-02,4.920673370361328125e-02
-2.013733148574829102e+00,-2.208899974822998047e+00,8.483923673629760742e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.216766804456710815e-02,-7.939305760373827070e-06,5.953040719032287598e-02,4.799066483974456787e-02,-5.950876325368881226e-02,2.229315042495727539e-01,-9.974592924118041992e-02,-4.329240322113037109e-01,7.449778169393539429e-02,-6.363297998905181885e-02,-1.802333295345306396e-01,-5.918541550636291504e-02,-1.698758155107498169e-01,-8.180965483188629150e-02,-3.462381958961486816e-01,-1.568142771720886230e-01,3.234239667654037476e-02,-8.923830091953277588e-02,8.582112193107604980e-02,4.975572973489761353e-02
-2.009822130203247070e+00,-2.207405567169189453e+00,8.475104570388793945e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.384877234697341919e-02,-3.969653050717170117e-07,6.121150776743888855e-02,4.784315451979637146e-02,-5.779910832643508911e-02,2.263856828212738037e-01,-9.765923768281936646e-02,-4.334807991981506348e-01,7.633648067712783813e-02,-6.229420378804206848e-02,-1.800937354564666748e-01,-5.864938348531723022e-02,-1.689129471778869629e-01,-8.176511526107788086e-02,-3.466551303863525391e-01,-1.586758941411972046e-01,3.292623162269592285e-02,-8.926539868116378784e-02,8.551180362701416016e-02,5.025034397840499878e-02
-2.006121158599853516e+00,-2.205824851989746094e+00,8.485358357429504395e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.576393663883209229e-02,-1.984826525358585059e-08,6.312667578458786011e-02,4.977311939001083374e-02,-5.636103078722953796e-02,2.299439758062362671e-01,-9.597642719745635986e-02,-4.346875846385955811e-01,7.788515090942382812e-02,-6.093749031424522400e-02,-1.804641187191009521e-01,-5.780109763145446777e-02,-1.681823879480361938e-01,-8.032606542110443115e-02,-3.473547697067260742e-01,-1.597981303930282593e-01,3.339379280805587769e-02,-8.961989730596542358e-02,8.542980253696441650e-02,5.011959373950958252e-02
-2.002102136611938477e+00,-2.204173326492309570e+00,8.512463569641113281e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,9.846095740795135498e-02,-9.924132626792925294e-10,6.582369655370712280e-02,5.396638065576553345e-02,-5.560030788183212280e-02,2.324557900428771973e-01,-9.374663978815078735e-02,-4.368847906589508057e-01,8.032193034887313843e-02,-6.015566736459732056e-02,-1.813082695007324219e-01,-5.591254308819770813e-02,-1.668782234191894531e-01,-7.773366570472717285e-02,-3.477730154991149902e-01,-1.606528759002685547e-01,3.436953201889991760e-02,-8.950215578079223633e-02,8.536217361688613892e-02,5.012355744838714600e-02
-1.997413873672485352e+00,-2.201253890991210938e+00,8.578328490257263184e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.009790152311325073e-01,-4.962066174618584569e-11,6.834175437688827515e-02,6.163776293396949768e-02,-5.465902760624885559e-02,2.349198758602142334e-01,-9.129008650779724121e-02,-4.388191103935241699e-01,8.269938081502914429e-02,-5.901432782411575317e-02,-1.818996071815490723e-01,-5.307147651910781860e-02,-1.663859188556671143e-01,-7.464911043643951416e-02,-3.479239046573638916e-01,-1.610557585954666138e-01,3.502217680215835571e-02,-8.888870477676391602e-02,8.699283748865127563e-02,4.903122037649154663e-02
-1.993240952491760254e+00,-2.198276042938232422e+00,8.616739511489868164e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.053114905953407288e-01,-2.481032306683728095e-12,7.267423719167709351e-02,6.857473403215408325e-02,-5.285962671041488647e-02,2.397837638854980469e-01,-9.093724191188812256e-02,-4.408773481845855713e-01,8.337521553039550781e-02,-5.678661167621612549e-02,-1.825431287288665771e-01,-4.983706027269363403e-02,-1.654487103223800659e-01,-6.938647478818893433e-02,-3.475509881973266602e-01,-1.606014221906661987e-01,3.624979779124259949e-02,-8.790837228298187256e-02,8.794700354337692261e-02,4.796902835369110107e-02
-1.989037156105041504e+00,-2.194458484649658203e+00,8.633320331573486328e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.090582758188247681e-01,-1.240504823429161574e-13,7.642102241516113281e-02,7.367691397666931152e-02,-5.048121511936187744e-02,2.433902472257614136e-01,-9.149551391601562500e-02,-4.432851076126098633e-01,8.413210511207580566e-02,-5.527092888951301575e-02,-1.834898144006729126e-01,-4.780773818492889404e-02,-1.650312691926956177e-01,-6.471727043390274048e-02,-3.480877280235290527e-01,-1.606351435184478760e-01,3.748777881264686584e-02,-8.742412924766540527e-02,8.898889273405075073e-02,4.689078032970428467e-02
-1.984615683555603027e+00,-2.189872980117797852e+00,8.650248050689697266e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.126414388418197632e-01,-6.201570358047199527e-15,8.000417798757553101e-02,7.883237302303314209e-02,-4.756393283605575562e-02,2.442776113748550415e-01,-9.018891304731369019e-02,-4.450689554214477539e-01,8.679927140474319458e-02,-5.494648590683937073e-02,-1.842346340417861938e-01,-4.662406072020530701e-02,-1.652383059263229370e-01,-6.062271445989608765e-02,-3.482299447059631348e-01,-1.607252359390258789e-01,3.859335184097290039e-02,-8.676241338253021240e-02,8.924540877342224121e-02,4.607108235359191895e-02
-1.980315208435058594e+00,-2.185019016265869141e+00,8.624088168144226074e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.176014691591262817e-01,-3.103751064888410696e-16,8.496421575546264648e-02,8.082541078329086304e-02,-4.256591573357582092e-02,2.474064081907272339e-01,-9.051128476858139038e-02,-4.453519284725189209e-01,8.774450421333312988e-02,-5.351066216826438904e-02,-1.843577027320861816e-01,-4.687947034835815430e-02,-1.655761152505874634e-01,-5.862576514482498169e-02,-3.495900630950927734e-01,-1.617529094219207764e-01,3.895739465951919556e-02,-8.696533739566802979e-02,8.936087787151336670e-02,4.536028206348419189e-02
-1.975772380828857422e+00,-2.179365158081054688e+00,8.589897155761718750e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.225538775324821472e-01,-1.338100298424980961e-17,8.991661667823791504e-02,8.202199637889862061e-02,-3.674166277050971985e-02,2.494010478258132935e-01,-8.898936957120895386e-02,-4.441072940826416016e-01,9.000710397958755493e-02,-5.178128555417060852e-02,-1.833403110504150391e-01,-4.870485886931419373e-02,-1.658815592527389526e-01,-5.672383308410644531e-02,-3.510640263557434082e-01,-1.628859639167785645e-01,3.954586386680603027e-02,-8.716206997632980347e-02,8.630705624818801880e-02,4.540275782346725464e-02
-1.970904707908630371e+00,-2.172395229339599609e+00,8.569300770759582520e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.270166039466857910e-01,7.051549285892050323e-19,9.437933564186096191e-02,8.468332886695861816e-02,-3.017268516123294830e-02,2.508348524570465088e-01,-8.662309497594833374e-02,-4.420838057994842529e-01,9.262385964393615723e-02,-5.015663430094718933e-02,-1.818612217903137207e-01,-5.173657462000846863e-02,-1.661322265863418579e-01,-5.607259273529052734e-02,-3.535645902156829834e-01,-1.647033840417861938e-01,4.004464298486709595e-02,-8.803968876600265503e-02,8.468163013458251953e-02,4.518330469727516174e-02
-1.966128587722778320e+00,-2.164533138275146484e+00,8.535094857215881348e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.305005252361297607e-01,-2.435219723356113475e-19,9.786326438188552856e-02,8.604779094457626343e-02,-2.251085080206394196e-02,2.514155507087707520e-01,-8.424501866102218628e-02,-4.388589262962341309e-01,9.481472522020339966e-02,-4.886769503355026245e-02,-1.793863326311111450e-01,-5.656405165791511536e-02,-1.659821867942810059e-01,-5.625483021140098572e-02,-3.583192825317382812e-01,-1.661694198846817017e-01,4.059343412518501282e-02,-8.980662375688552856e-02,8.151423186063766479e-02,4.555805772542953491e-02
-1.960973978042602539e+00,-2.155726432800292969e+00,8.515251278877258301e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.347078531980514526e-01,9.169131654027801170e-19,1.020705923438072205e-01,8.839605003595352173e-02,-1.379883475601673126e-02,2.510871589183807373e-01,-8.160419762134552002e-02,-4.347699582576751709e-01,9.728568047285079956e-02,-4.859900102019309998e-02,-1.765373945236206055e-01,-6.141461431980133057e-02,-1.654592603445053101e-01,-5.514619126915931702e-02,-3.644569218158721924e-01,-1.669459044933319092e-01,4.170269146561622620e-02,-9.225207567214965820e-02,7.652062922716140747e-02,4.519014433026313782e-02
-1.955230116844177246e+00,-2.146114110946655273e+00,8.508677482604980469e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.386554092168807983e-01,-3.773531780017908011e-19,1.060181483626365662e-01,9.164397418498992920e-02,-4.529593978077173233e-03,2.498053312301635742e-01,-7.737358659505844116e-02,-4.293116331100463867e-01,1.009267196059226990e-01,-4.878940433263778687e-02,-1.729684472084045410e-01,-6.696347892284393311e-02,-1.652959287166595459e-01,-5.394096300005912781e-02,-3.714422881603240967e-01,-1.676850318908691406e-01,4.281564056873321533e-02,-9.520324319601058960e-02,7.048381119966506958e-02,4.467850923538208008e-02
-1.948468089103698730e+00,-2.135285377502441406e+00,8.492297530174255371e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.413875669240951538e-01,-2.498747194400186000e-20,1.087503060698509216e-01,9.338191151618957520e-02,5.234226584434509277e-03,2.486064583063125610e-01,-7.460188120603561401e-02,-4.244144260883331299e-01,1.032549887895584106e-01,-4.907359927892684937e-02,-1.700274646282196045e-01,-7.248269766569137573e-02,-1.665608286857604980e-01,-4.926876351237297058e-02,-3.800002932548522949e-01,-1.657043993473052979e-01,4.361771047115325928e-02,-9.880024939775466919e-02,6.047609075903892517e-02,4.179929196834564209e-02
-1.940815329551696777e+00,-2.123420953750610352e+00,8.485719561576843262e-01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.432259231805801392e-01,-3.502481236896531902e-19,1.105886697769165039e-01,9.617356956005096436e-02,1.583868265151977539e-02,2.470116168260574341e-01,-7.219131290912628174e-02,-4.194009304046630859e-01,1.055695191025733948e-01,-4.950554296374320984e-02,-1.670140177011489868e-01,-7.811165601015090942e-02,-1.683303117752075195e-01,-4.454833641648292542e-02,-3.896345496177673340e-01,-1.637502163648605347e-01,4.436478763818740845e-02,-1.028840690851211548e-01,5.185812711715698242e-02,3.617275133728981018e-02
